case_id,customer_id,customer_name,invoice_id,case_open_date,amount_due,days_overdue,priority,status,assigned_to,collector_id,collection_strategy,last_action_date,next_action_date,resolution_date,notes
CASE000815,CUST000621,Tata Telecom Enterprises,INV0006202,2025-02-19,101984.63,68,High,Pending Customer,Vijay Joshi,REP000043,Intensive Collection,2025-02-20,2025-04-29,,
CASE000816,CUST000623,Infosys Telecom Enterprises,INV0006221,2025-01-19,143905.21,102,Critical,In Progress,Geeta Mishra,REP000040,Settlement Offer,2025-02-11,2025-04-27,,
CASE000817,CUST000623,Infosys Telecom Enterprises,INV0006225,2025-02-05,548233.63,80,High,Pending Customer,Rakesh Joshi,REP000048,Intensive Collection,2025-03-19,2025-04-20,,
CASE000818,CUST000624,Bharti Telecom Enterprises,INV0006231,2025-01-31,3383066.83,91,Critical,Escalated,Priya Gupta,REP000011,Legal Action Warning,2025-02-16,2025-04-30,,
CASE000820,CUST000624,Bharti Telecom Enterprises,INV0006235,2025-02-12,3192135.53,77,Critical,In Progress,Rakesh Joshi,REP000048,Payment Plan,2025-02-19,2025-04-25,,
CASE000821,CUST000625,HDFC Telecom Enterprises,INV0006242,2025-03-05,61147.16,58,Medium,Open,Vijay Mishra,REP000023,Standard Follow-up,2025-04-08,2025-04-19,,
CASE000822,CUST000625,HDFC Telecom Enterprises,INV0006247,2025-01-27,34726.01,95,Critical,Pending Customer,Meena Mishra,REP000037,Settlement Offer,2025-04-08,2025-04-30,,
CASE000823,CUST000627,Mahindra Telecom Enterprises,INV0006265,2025-02-19,63010.21,67,High,Pending Customer,Neha Mishra,REP000032,Payment Plan,2025-02-27,2025-04-20,,
CASE000824,CUST000628,Birla Telecom Enterprises,INV0006271,2025-01-16,77952.45,98,Critical,Escalated,Priya Mishra,REP000031,Legal Action Warning,2025-03-07,2025-04-20,,
CASE000825,CUST000630,JSW Telecom Enterprises,INV0006291,2025-01-08,53909.81,112,Critical,In Progress,Rani Gupta,REP000014,Legal Action Warning,2025-03-12,2025-05-07,,
CASE000826,CUST000630,JSW Telecom Enterprises,INV0006294,2025-03-04,71567.83,50,Medium,Open,Raj Mishra,REP000021,Standard Follow-up,2025-04-07,2025-05-09,,
CASE000827,CUST000631,Godrej Telecom Enterprises,INV0006301,2025-01-09,96139.89,113,Critical,Pending Customer,Sanjay Gupta,REP000007,Legal Action Warning,2025-03-26,2025-04-29,,
CASE000828,CUST000631,Godrej Telecom Enterprises,INV0006303,2024-12-19,22166.76,133,Critical,In Progress,Raj Gupta,REP000001,Legal Action Warning,2024-12-28,2025-04-25,,
CASE000829,CUST000631,Godrej Telecom Enterprises,INV0006307,2025-02-25,40398.31,62,High,In Progress,Raj Gupta,REP000001,Payment Plan,2025-04-17,2025-04-24,,
CASE000830,CUST000633,ICICI Telecom Enterprises,INV0006321,2025-03-16,456186.64,41,Medium,In Progress,Pooja Gupta,REP000013,Standard Follow-up,2025-03-19,2025-05-02,,
CASE000831,CUST000633,ICICI Telecom Enterprises,INV0006323,2025-03-23,410255.82,39,Medium,Open,Rajesh Gupta,REP000009,Standard Follow-up,2025-04-14,2025-04-25,,
CASE000832,CUST000634,SBI Telecom Enterprises,INV0006334,2025-04-17,312336.79,8,Medium,Open,Kavita Gupta,REP000018,Standard Follow-up,2025-04-17,2025-04-21,,
CASE000833,CUST000634,SBI Telecom Enterprises,INV0006336,2025-02-28,359419.80,59,Medium,Open,Sanjay Mishra,REP000027,Standard Follow-up,2025-03-02,2025-05-05,,
CASE000834,CUST000635,TCS Telecom Enterprises,INV0006345,2025-01-02,12147.73,113,Critical,In Progress,Rakesh Mishra,REP000028,Settlement Offer,2025-02-12,2025-05-07,,
CASE000835,CUST000635,TCS Telecom Enterprises,INV0006347,2025-04-10,46368.96,14,Low,Open,Amit Joshi,REP000042,Standard Follow-up,2025-04-10,2025-04-20,,
CASE000836,CUST000636,Bajaj Telecom Enterprises,INV0006354,2025-04-10,181174.48,15,Medium,In Progress,Sunita Mishra,REP000035,Standard Follow-up,2025-04-12,2025-04-24,,
CASE000837,CUST000637,HCL Telecom Enterprises,INV0006362,2025-02-02,49673.77,89,High,In Progress,Sunita Gupta,REP000015,Intensive Collection,2025-03-29,2025-04-24,,
CASE000838,CUST000637,HCL Telecom Enterprises,INV0006363,2025-03-08,56823.79,48,Medium,In Progress,Meena Mishra,REP000037,Standard Follow-up,2025-04-10,2025-04-20,,
CASE000839,CUST000637,HCL Telecom Enterprises,INV0006365,2025-02-16,59739.69,69,High,In Progress,Sunita Gupta,REP000015,Payment Plan,2025-03-18,2025-05-03,,
CASE000840,CUST000638,Hindustan Telecom Enterprises,INV0006371,2024-12-29,2355808.01,124,Critical,Escalated,Geeta Mishra,REP000040,Legal Action Warning,2025-03-31,2025-04-19,,
CASE000841,CUST000640,Tech Telecom Enterprises,INV0006394,2025-03-15,503651.18,41,High,In Progress,Geeta Gupta,REP000020,Standard Follow-up,2025-04-08,2025-04-21,,
CASE000843,CUST000641,Tata Software Enterprises,INV0006402,2025-04-06,246080.62,26,Medium,In Progress,Vijay Gupta,REP000003,Standard Follow-up,2025-04-16,2025-05-06,,
CASE000844,CUST000641,Tata Software Enterprises,INV0006406,2025-04-17,277338.17,13,Medium,Open,Sunita Gupta,REP000015,Standard Follow-up,2025-04-17,2025-05-06,,
CASE000845,CUST000641,Tata Software Enterprises,INV0006407,2025-03-09,290460.26,45,Medium,Open,Kavita Mishra,REP000038,Standard Follow-up,2025-04-14,2025-05-06,,
CASE000846,CUST000642,Reliance Software Enterprises,INV0006411,2025-02-28,32104.20,58,Medium,In Progress,Ashok Joshi,REP000050,Standard Follow-up,2025-04-10,2025-05-08,,
CASE000847,CUST000642,Reliance Software Enterprises,INV0006412,2025-04-10,62473.39,15,Low,Open,Raj Gupta,REP000001,Standard Follow-up,2025-04-13,2025-05-02,,
CASE000848,CUST000643,Infosys Software Enterprises,INV0006423,2025-03-26,52193.35,36,Medium,In Progress,Amit Joshi,REP000042,Standard Follow-up,2025-04-17,2025-04-23,,
CASE000849,CUST000643,Infosys Software Enterprises,INV0006426,2025-03-18,21019.88,44,Medium,Open,Kavita Gupta,REP000018,Standard Follow-up,2025-03-23,2025-04-24,,
CASE000850,CUST000644,Bharti Software Enterprises,INV0006431,2025-01-17,305449.06,96,Critical,In Progress,Geeta Gupta,REP000020,Legal Action Warning,2025-04-12,2025-05-02,,
CASE000851,CUST000644,Bharti Software Enterprises,INV0006432,2024-12-31,1920144.31,116,Critical,Pending Customer,Vijay Mishra,REP000023,Legal Action Warning,2025-02-28,2025-04-25,,
CASE000852,CUST000644,Bharti Software Enterprises,INV0006433,2025-01-04,823829.31,110,Critical,Escalated,Kavita Gupta,REP000018,Legal Action Warning,2025-02-02,2025-04-28,,
CASE000853,CUST000644,Bharti Software Enterprises,INV0006434,2025-03-18,1523547.85,45,Critical,Open,Sanjay Joshi,REP000047,Standard Follow-up,2025-03-19,2025-04-23,,
CASE000854,CUST000645,HDFC Software Enterprises,INV0006443,2025-01-09,246363.25,113,Critical,Escalated,Vijay Mishra,REP000023,Legal Action Warning,2025-04-12,2025-04-22,,
CASE000855,CUST000646,Wipro Software Enterprises,INV0006451,2024-12-07,455812.65,140,Critical,In Progress,Rajesh Mishra,REP000029,Settlement Offer,2025-01-13,2025-05-01,,
CASE000856,CUST000647,Mahindra Software Enterprises,INV0006461,2025-02-20,421853.34,62,High,In Progress,Kavita Gupta,REP000018,Payment Plan,2025-03-16,2025-05-09,,
CASE000857,CUST000647,Mahindra Software Enterprises,INV0006464,2025-03-23,342596.75,36,Medium,In Progress,Shalini Mishra,REP000039,Standard Follow-up,2025-04-08,2025-04-19,,
CASE000858,CUST000647,Mahindra Software Enterprises,INV0006466,2025-03-10,179144.14,50,Medium,In Progress,Sunil Joshi,REP000044,Standard Follow-up,2025-04-05,2025-04-20,,
CASE000859,CUST000648,Birla Software Enterprises,INV0006473,2025-01-20,113831.94,99,Critical,In Progress,Rajesh Joshi,REP000049,Legal Action Warning,2025-01-25,2025-04-30,,
CASE000860,CUST000650,JSW Software Enterprises,INV0006491,2025-02-03,85811.86,79,High,In Progress,Neha Gupta,REP000012,Intensive Collection,2025-03-11,2025-05-08,,
CASE000861,CUST000652,L&T Software Enterprises,INV0006512,2025-01-30,90719.23,84,High,In Progress,Rahul Joshi,REP000046,Intensive Collection,2025-04-16,2025-04-30,,
CASE000862,CUST000655,TCS Software Enterprises,INV0006541,2025-01-15,70492.95,102,Critical,Escalated,Neha Gupta,REP000012,Legal Action Warning,2025-03-27,2025-04-19,,
CASE000863,CUST000656,Bajaj Software Enterprises,INV0006551,2025-02-20,461889.98,65,High,In Progress,Vijay Gupta,REP000003,Payment Plan,2025-04-12,2025-05-07,,
CASE000864,CUST000656,Bajaj Software Enterprises,INV0006552,2025-01-26,110406.61,95,Critical,Escalated,Rani Gupta,REP000014,Legal Action Warning,2025-02-22,2025-05-08,,
CASE000865,CUST000656,Bajaj Software Enterprises,INV0006554,2024-12-16,322601.64,135,Critical,Escalated,Rajesh Joshi,REP000049,Legal Action Warning,2025-03-03,2025-04-29,,
CASE000866,CUST000659,Indian Software Enterprises,INV0006583,2025-03-02,1425378.82,57,Critical,Open,Meena Gupta,REP000017,Standard Follow-up,2025-04-06,2025-05-06,,
CASE000867,CUST000659,Indian Software Enterprises,INV0006588,2025-02-18,520591.50,68,High,Open,Sanjay Mishra,REP000027,Payment Plan,2025-04-05,2025-04-25,,
CASE000868,CUST000660,Tech Software Enterprises,INV0006593,2024-11-19,214490.76,160,Critical,Pending Customer,Ashok Joshi,REP000050,Settlement Offer,2025-01-06,2025-04-27,,
CASE000870,CUST000662,Reliance Hardware Enterprises,INV0006612,2025-03-21,58055.37,42,Medium,Open,Priya Mishra,REP000031,Standard Follow-up,2025-04-12,2025-04-23,,
CASE000871,CUST000662,Reliance Hardware Enterprises,INV0006613,2025-03-16,93569.50,43,Medium,Open,Rahul Mishra,REP000026,Standard Follow-up,2025-04-07,2025-05-08,,
CASE000872,CUST000662,Reliance Hardware Enterprises,INV0006614,2025-02-14,73715.96,69,High,In Progress,Rani Mishra,REP000034,Intensive Collection,2025-03-22,2025-05-02,,
CASE000873,CUST000663,Infosys Hardware Enterprises,INV0006626,2025-02-10,198948.92,75,High,In Progress,Rani Gupta,REP000014,Payment Plan,2025-03-04,2025-04-29,,
CASE000875,CUST000664,Bharti Hardware Enterprises,INV0006636,2025-01-13,449579.28,109,Critical,Escalated,Priya Gupta,REP000011,Legal Action Warning,2025-01-23,2025-05-04,,
CASE000876,CUST000666,Wipro Hardware Enterprises,INV0006652,2025-01-25,98812.28,95,Critical,Escalated,Vijay Gupta,REP000003,Settlement Offer,2025-03-01,2025-05-03,,
CASE000877,CUST000666,Wipro Hardware Enterprises,INV0006654,2025-04-15,110168.35,15,Medium,Open,Rakesh Gupta,REP000008,Standard Follow-up,2025-04-15,2025-05-08,,
CASE000878,CUST000666,Wipro Hardware Enterprises,INV0006656,2025-02-01,440078.85,84,High,Open,Amit Mishra,REP000022,Payment Plan,2025-03-04,2025-05-06,,
CASE000879,CUST000666,Wipro Hardware Enterprises,INV0006657,2025-02-06,511971.30,81,High,In Progress,Rajesh Joshi,REP000049,Payment Plan,2025-02-26,2025-04-21,,
CASE000880,CUST000668,Birla Hardware Enterprises,INV0006671,2025-03-17,1046661.73,37,Critical,In Progress,Amit Joshi,REP000042,Standard Follow-up,2025-03-18,2025-05-05,,
CASE000881,CUST000668,Birla Hardware Enterprises,INV0006672,2025-03-18,794462.22,43,High,Open,Sanjay Joshi,REP000047,Standard Follow-up,2025-04-04,2025-05-02,,
CASE000882,CUST000668,Birla Hardware Enterprises,INV0006673,2024-12-17,1005153.04,127,Critical,Escalated,Geeta Gupta,REP000020,Legal Action Warning,2025-02-09,2025-04-30,,
CASE000883,CUST000668,Birla Hardware Enterprises,INV0006677,2025-01-01,1511532.58,117,Critical,Escalated,Sunil Mishra,REP000024,Settlement Offer,2025-01-05,2025-04-19,,
CASE000884,CUST000669,Adani Hardware Enterprises,INV0006684,2025-03-14,85857.58,48,Medium,Open,Anita Gupta,REP000016,Standard Follow-up,2025-04-01,2025-04-28,,
CASE000885,CUST000669,Adani Hardware Enterprises,INV0006685,2025-01-04,22162.69,118,Critical,Pending Customer,Kavita Mishra,REP000038,Settlement Offer,2025-02-21,2025-05-05,,
CASE000886,CUST000671,Godrej Hardware Enterprises,INV0006701,2025-02-25,1396541.52,62,Critical,In Progress,Amit Joshi,REP000042,Payment Plan,2025-04-11,2025-04-19,,
CASE000887,CUST000672,L&T Hardware Enterprises,INV0006712,2024-12-07,22836.12,138,Critical,In Progress,Ashok Joshi,REP000050,Settlement Offer,2025-01-16,2025-04-19,,
CASE000888,CUST000672,L&T Hardware Enterprises,INV0006713,2025-03-01,72901.88,59,Medium,Open,Rahul Mishra,REP000026,Standard Follow-up,2025-03-30,2025-04-27,,
CASE000889,CUST000672,L&T Hardware Enterprises,INV0006716,2025-01-27,58590.63,88,High,In Progress,Rani Mishra,REP000034,Intensive Collection,2025-01-27,2025-04-23,,
CASE000891,CUST000674,SBI Hardware Enterprises,INV0006734,2025-02-04,2205511.36,83,Critical,In Progress,Sunil Gupta,REP000004,Intensive Collection,2025-04-03,2025-05-04,,
CASE000892,CUST000677,HCL Hardware Enterprises,INV0006761,2025-01-31,94077.79,91,Critical,Pending Customer,Meena Gupta,REP000017,Legal Action Warning,2025-03-17,2025-04-22,,
CASE000893,CUST000678,Hindustan Hardware Enterprises,INV0006772,2024-11-21,68255.06,154,Critical,Escalated,Rani Mishra,REP000034,Legal Action Warning,2025-02-08,2025-04-27,,
CASE000894,CUST000679,Indian Hardware Enterprises,INV0006782,2025-02-27,108613.06,58,Medium,In Progress,Kavita Gupta,REP000018,Standard Follow-up,2025-04-02,2025-04-20,,
CASE000895,CUST000681,Tata Food Enterprises,INV0006805,2025-04-17,14862.02,8,Low,Open,Pooja Mishra,REP000033,Standard Follow-up,2025-04-17,2025-04-27,,
CASE000896,CUST000681,Tata Food Enterprises,INV0006807,2024-12-02,59802.72,143,Critical,In Progress,Vijay Mishra,REP000023,Settlement Offer,2025-03-07,2025-04-21,,
CASE000897,CUST000681,Tata Food Enterprises,INV0006808,2024-12-24,13794.58,129,Critical,Escalated,Rahul Joshi,REP000046,Legal Action Warning,2025-01-16,2025-05-01,,
CASE000898,CUST000682,Reliance Food Enterprises,INV0006811,2024-12-21,68827.69,123,Critical,Escalated,Amit Joshi,REP000042,Legal Action Warning,2025-01-27,2025-05-04,,
CASE000899,CUST000682,Reliance Food Enterprises,INV0006814,2025-03-04,35375.21,53,Medium,Open,Priya Mishra,REP000031,Standard Follow-up,2025-04-14,2025-05-04,,
CASE000900,CUST000683,Infosys Food Enterprises,INV0006821,2025-04-03,1292482.81,26,Critical,In Progress,Raj Mishra,REP000021,Standard Follow-up,2025-04-13,2025-04-25,,
CASE000901,CUST000683,Infosys Food Enterprises,INV0006824,2025-03-04,2015169.00,55,Critical,In Progress,Rajesh Gupta,REP000009,Standard Follow-up,2025-03-28,2025-04-20,,
CASE000902,CUST000684,Bharti Food Enterprises,INV0006835,2025-03-28,514463.05,29,High,Open,Sanjay Joshi,REP000047,Standard Follow-up,2025-04-09,2025-04-20,,
CASE000903,CUST000687,Mahindra Food Enterprises,INV0006865,2024-12-13,56790.78,135,Critical,In Progress,Meena Mishra,REP000037,Legal Action Warning,2025-01-01,2025-05-09,,
CASE000904,CUST000687,Mahindra Food Enterprises,INV0006866,2025-04-16,138170.65,10,Medium,Open,Sanjay Joshi,REP000047,Standard Follow-up,2025-04-17,2025-04-25,,
CASE000905,CUST000689,Adani Food Enterprises,INV0006882,2025-02-24,132879.90,65,High,In Progress,Rakesh Mishra,REP000028,Intensive Collection,2025-03-05,2025-04-26,,
CASE000906,CUST000689,Adani Food Enterprises,INV0006883,2025-02-12,347623.36,78,High,In Progress,Sunil Gupta,REP000004,Payment Plan,2025-03-09,2025-04-27,,
CASE000907,CUST000689,Adani Food Enterprises,INV0006886,2025-02-21,584431.99,65,High,In Progress,Sunil Joshi,REP000044,Payment Plan,2025-04-17,2025-04-25,,
CASE000908,CUST000691,Godrej Food Enterprises,INV0006903,2025-04-14,70095.71,14,Low,In Progress,Amit Joshi,REP000042,Standard Follow-up,2025-04-16,2025-05-02,,
CASE000909,CUST000692,L&T Food Enterprises,INV0006912,2025-02-21,94222.00,68,High,In Progress,Rajesh Joshi,REP000049,Payment Plan,2025-02-21,2025-05-09,,
CASE000910,CUST000692,L&T Food Enterprises,INV0006914,2025-03-22,63245.15,37,Medium,In Progress,Pooja Mishra,REP000033,Standard Follow-up,2025-04-03,2025-04-26,,
CASE000911,CUST000692,L&T Food Enterprises,INV0006917,2025-03-31,68356.80,31,Medium,In Progress,Amit Gupta,REP000002,Standard Follow-up,2025-04-01,2025-05-03,,
CASE000912,CUST000693,ICICI Food Enterprises,INV0006922,2024-12-24,218706.63,128,Critical,Pending Customer,Rajesh Mishra,REP000029,Legal Action Warning,2025-03-31,2025-05-04,,
CASE000913,CUST000693,ICICI Food Enterprises,INV0006924,2025-03-15,309792.40,44,Medium,Open,Neha Mishra,REP000032,Standard Follow-up,2025-04-10,2025-04-28,,
CASE000914,CUST000693,ICICI Food Enterprises,INV0006927,2025-01-07,479834.64,110,Critical,Escalated,Sunil Joshi,REP000044,Legal Action Warning,2025-03-22,2025-04-23,,
CASE000915,CUST000694,SBI Food Enterprises,INV0006932,2025-03-19,1677571.28,38,Critical,Open,Sunil Mishra,REP000024,Standard Follow-up,2025-04-04,2025-04-27,,
CASE000916,CUST000694,SBI Food Enterprises,INV0006933,2025-04-14,1927640.24,13,Critical,Open,Geeta Mishra,REP000040,Standard Follow-up,2025-04-14,2025-05-02,,
CASE000917,CUST000695,TCS Food Enterprises,INV0006944,2025-02-16,419644.09,66,High,In Progress,Geeta Mishra,REP000040,Payment Plan,2025-04-04,2025-04-28,,
CASE000918,CUST000696,Bajaj Food Enterprises,INV0006952,2025-03-03,33396.40,60,Medium,Open,Rahul Mishra,REP000026,Standard Follow-up,2025-04-16,2025-04-25,,
CASE000919,CUST000697,HCL Food Enterprises,INV0006964,2025-03-28,466810.24,34,Medium,Open,Priya Mishra,REP000031,Standard Follow-up,2025-04-17,2025-05-05,,
CASE000920,CUST000698,Hindustan Food Enterprises,INV0006971,2024-11-26,47563.16,150,Critical,Escalated,Anita Gupta,REP000016,Legal Action Warning,2025-02-12,2025-04-26,,
CASE000921,CUST000698,Hindustan Food Enterprises,INV0006973,2024-12-20,100407.49,132,Critical,In Progress,Anil Mishra,REP000025,Legal Action Warning,2025-03-21,2025-04-27,,
CASE000922,CUST000698,Hindustan Food Enterprises,INV0006974,2025-01-16,82311.90,106,Critical,Pending Customer,Sanjay Gupta,REP000007,Legal Action Warning,2025-04-17,2025-05-08,,
CASE000923,CUST000699,Indian Food Enterprises,INV0006981,2025-01-22,1806565.49,97,Critical,Pending Customer,Sunil Mishra,REP000024,Legal Action Warning,2025-02-26,2025-05-06,,
CASE000924,CUST000700,Tech Food Enterprises,INV0006994,2025-02-04,151000.80,80,High,Pending Customer,Shalini Mishra,REP000039,Intensive Collection,2025-02-21,2025-05-07,,
CASE000925,CUST000701,Tata Agro Enterprises,INV0007003,2025-01-22,19674.73,99,Critical,In Progress,Rahul Joshi,REP000046,Legal Action Warning,2025-01-28,2025-04-26,,
CASE000926,CUST000702,Reliance Agro Enterprises,INV0007011,2025-02-24,75129.25,65,High,In Progress,Rani Mishra,REP000034,Intensive Collection,2025-04-12,2025-05-01,,
CASE000927,CUST000702,Reliance Agro Enterprises,INV0007013,2025-02-13,88005.12,72,High,Open,Ashok Mishra,REP000030,Payment Plan,2025-03-03,2025-04-29,,
CASE000928,CUST000704,Bharti Agro Enterprises,INV0007033,2025-01-23,2540403.42,98,Critical,Pending Customer,Meena Gupta,REP000017,Legal Action Warning,2025-02-27,2025-05-08,,
CASE000929,CUST000704,Bharti Agro Enterprises,INV0007034,2025-02-15,2558523.74,71,Critical,In Progress,Pooja Mishra,REP000033,Payment Plan,2025-03-14,2025-04-24,,
CASE000930,CUST000706,Wipro Agro Enterprises,INV0007053,2025-04-17,1016250.74,5,Critical,In Progress,Anita Gupta,REP000016,Standard Follow-up,2025-04-17,2025-05-03,,
CASE000931,CUST000706,Wipro Agro Enterprises,INV0007056,2025-01-03,242002.43,113,Critical,In Progress,Neha Gupta,REP000012,Legal Action Warning,2025-03-06,2025-05-09,,
CASE000932,CUST000707,Mahindra Agro Enterprises,INV0007061,2025-02-03,62669.21,85,High,Pending Customer,Sunil Joshi,REP000044,Payment Plan,2025-02-21,2025-04-26,,
CASE000933,CUST000708,Birla Agro Enterprises,INV0007073,2025-01-11,86498.85,102,Critical,Escalated,Rajesh Gupta,REP000009,Legal Action Warning,2025-03-05,2025-05-04,,
CASE000934,CUST000708,Birla Agro Enterprises,INV0007075,2025-01-27,93159.68,87,High,In Progress,Sunil Joshi,REP000044,Intensive Collection,2025-02-14,2025-04-24,,
CASE000935,CUST000708,Birla Agro Enterprises,INV0007078,2025-03-27,25940.95,34,Medium,Open,Kavita Gupta,REP000018,Standard Follow-up,2025-04-11,2025-05-06,,
CASE000936,CUST000710,JSW Agro Enterprises,INV0007094,2025-01-15,1374686.22,101,Critical,Escalated,Ashok Gupta,REP000010,Legal Action Warning,2025-02-06,2025-05-08,,
CASE000937,CUST000710,JSW Agro Enterprises,INV0007095,2025-02-05,1240625.73,86,Critical,In Progress,Rahul Joshi,REP000046,Payment Plan,2025-03-22,2025-04-26,,
CASE000938,CUST000710,JSW Agro Enterprises,INV0007096,2024-12-21,2131278.74,131,Critical,Escalated,Kavita Gupta,REP000018,Settlement Offer,2025-02-28,2025-05-03,,
CASE000939,CUST000710,JSW Agro Enterprises,INV0007097,2025-03-13,388539.07,42,Medium,Open,Priya Gupta,REP000011,Standard Follow-up,2025-03-15,2025-04-23,,
CASE000940,CUST000711,Godrej Agro Enterprises,INV0007101,2024-12-01,157748.07,148,Critical,Pending Customer,Anita Gupta,REP000016,Legal Action Warning,2025-01-27,2025-05-08,,
CASE000941,CUST000711,Godrej Agro Enterprises,INV0007106,2025-02-27,154829.67,63,High,Open,Rahul Gupta,REP000006,Payment Plan,2025-03-12,2025-05-05,,
