gl_entry_id,posting_date,document_type,document_number,account_code,account_description,debit,credit,currency,reference,customer_id
GL00004702-3,2025-03-09,Invoice,INV0004702,220000,Sales Tax Payable,0.00,4466.10,INR,PO-986731,CUST000471
GL00014702-1,2025-03-25,Payment,PAY0004702,110000,Bank Account,93788.19,0.00,INR,Payment for INV0004702,CUST000471
GL00014702-2,2025-03-25,Payment,PAY0004702,120000,Accounts Receivable,0.00,93788.19,INR,Payment for INV0004702,CUST000471
GL00004703-1,2025-02-09,Invoice,INV0004703,120000,Accounts Receivable,106059.94,0.00,INR,PO-180175,CUST000471
GL00004703-2,2025-02-09,Invoice,INV0004703,400000,Sales Revenue,0.00,101009.47,INR,PO-180175,CUST000471
GL00004703-3,2025-02-09,Invoice,INV0004703,220000,Sales Tax Payable,0.00,5050.47,INR,PO-180175,CUST000471
GL00014703-1,2025-03-29,Payment,PAY0004703,110000,Bank Account,106059.94,0.00,INR,Payment for INV0004703,CUST000471
GL00014703-2,2025-03-29,Payment,PAY0004703,120000,Accounts Receivable,0.00,106059.94,INR,Payment for INV0004703,CUST000471
GL00004704-1,2025-03-21,Invoice,INV0004704,120000,Accounts Receivable,389304.68,0.00,INR,PO-153654,CUST000471
GL00004704-2,2025-03-21,Invoice,INV0004704,400000,Sales Revenue,0.00,347593.46,INR,PO-153654,CUST000471
GL00004704-3,2025-03-21,Invoice,INV0004704,220000,Sales Tax Payable,0.00,41711.22,INR,PO-153654,CUST000471
GL00004705-1,2024-11-13,Invoice,INV0004705,120000,Accounts Receivable,95674.01,0.00,INR,PO-945633,CUST000471
GL00004705-2,2024-11-13,Invoice,INV0004705,400000,Sales Revenue,0.00,91118.10,INR,PO-945633,CUST000471
GL00004705-3,2024-11-13,Invoice,INV0004705,220000,Sales Tax Payable,0.00,4555.91,INR,PO-945633,CUST000471
GL00004706-1,2025-01-07,Invoice,INV0004706,120000,Accounts Receivable,436601.64,0.00,INR,PO-712376,CUST000471
GL00004706-2,2025-01-07,Invoice,INV0004706,400000,Sales Revenue,0.00,389822.89,INR,PO-712376,CUST000471
GL00004706-3,2025-01-07,Invoice,INV0004706,220000,Sales Tax Payable,0.00,46778.75,INR,PO-712376,CUST000471
GL00014706-1,2025-02-16,Payment,PAY0004706,110000,Bank Account,436601.64,0.00,INR,Payment for INV0004706,CUST000471
GL00014706-2,2025-02-16,Payment,PAY0004706,120000,Accounts Receivable,0.00,436601.64,INR,Payment for INV0004706,CUST000471
GL00004707-1,2025-01-25,Invoice,INV0004707,120000,Accounts Receivable,187327.89,0.00,INR,PO-404921,CUST000471
GL00004707-2,2025-01-25,Invoice,INV0004707,400000,Sales Revenue,0.00,178407.51,INR,PO-404921,CUST000471
GL00004707-3,2025-01-25,Invoice,INV0004707,220000,Sales Tax Payable,0.00,8920.38,INR,PO-404921,CUST000471
GL00014707-1,2025-02-05,Payment,PAY0004707,110000,Bank Account,187327.89,0.00,INR,Payment for INV0004707,CUST000471
GL00014707-2,2025-02-05,Payment,PAY0004707,120000,Accounts Receivable,0.00,187327.89,INR,Payment for INV0004707,CUST000471
GL00004711-1,2024-12-19,Invoice,INV0004711,120000,Accounts Receivable,367162.89,0.00,INR,PO-127048,CUST000472
GL00004711-2,2024-12-19,Invoice,INV0004711,400000,Sales Revenue,0.00,349678.94,INR,PO-127048,CUST000472
GL00004711-3,2024-12-19,Invoice,INV0004711,220000,Sales Tax Payable,0.00,17483.95,INR,PO-127048,CUST000472
GL00014711-1,2025-01-08,Payment,PAY0004711,110000,Bank Account,367162.89,0.00,INR,Payment for INV0004711,CUST000472
GL00014711-2,2025-01-08,Payment,PAY0004711,120000,Accounts Receivable,0.00,367162.89,INR,Payment for INV0004711,CUST000472
GL00004712-1,2024-12-08,Invoice,INV0004712,120000,Accounts Receivable,64782.31,0.00,INR,PO-943473,CUST000472
GL00004712-2,2024-12-08,Invoice,INV0004712,400000,Sales Revenue,0.00,61697.44,INR,PO-943473,CUST000472
GL00004712-3,2024-12-08,Invoice,INV0004712,220000,Sales Tax Payable,0.00,3084.87,INR,PO-943473,CUST000472
GL00014712-1,2024-12-16,Payment,PAY0004712,110000,Bank Account,64782.31,0.00,INR,Payment for INV0004712,CUST000472
GL00014712-2,2024-12-16,Payment,PAY0004712,120000,Accounts Receivable,0.00,64782.31,INR,Payment for INV0004712,CUST000472
GL00004713-1,2024-11-13,Invoice,INV0004713,120000,Accounts Receivable,483512.96,0.00,INR,PO-187860,CUST000472
GL00004713-2,2024-11-13,Invoice,INV0004713,400000,Sales Revenue,0.00,409756.75,INR,PO-187860,CUST000472
GL00004713-3,2024-11-13,Invoice,INV0004713,220000,Sales Tax Payable,0.00,73756.21,INR,PO-187860,CUST000472
GL00014713-1,2024-11-22,Payment,PAY0004713,110000,Bank Account,483512.96,0.00,INR,Payment for INV0004713,CUST000472
GL00014713-2,2024-11-22,Payment,PAY0004713,120000,Accounts Receivable,0.00,483512.96,INR,Payment for INV0004713,CUST000472
GL00004714-1,2024-12-04,Invoice,INV0004714,120000,Accounts Receivable,303166.76,0.00,INR,PO-938735,CUST000472
GL00004714-2,2024-12-04,Invoice,INV0004714,400000,Sales Revenue,0.00,270684.61,INR,PO-938735,CUST000472
GL00004714-3,2024-12-04,Invoice,INV0004714,220000,Sales Tax Payable,0.00,32482.15,INR,PO-938735,CUST000472
GL00004715-1,2025-01-03,Invoice,INV0004715,120000,Accounts Receivable,236882.51,0.00,INR,PO-500195,CUST000472
GL00004715-2,2025-01-03,Invoice,INV0004715,400000,Sales Revenue,0.00,225602.39,INR,PO-500195,CUST000472
GL00004715-3,2025-01-03,Invoice,INV0004715,220000,Sales Tax Payable,0.00,11280.12,INR,PO-500195,CUST000472
GL00014715-1,2025-01-08,Payment,PAY0004715,110000,Bank Account,236882.51,0.00,INR,Payment for INV0004715,CUST000472
GL00014715-2,2025-01-08,Payment,PAY0004715,120000,Accounts Receivable,0.00,236882.51,INR,Payment for INV0004715,CUST000472
GL00004716-1,2024-11-03,Invoice,INV0004716,120000,Accounts Receivable,238894.86,0.00,INR,PO-795153,CUST000472
GL00004716-2,2024-11-03,Invoice,INV0004716,400000,Sales Revenue,0.00,202453.27,INR,PO-795153,CUST000472
GL00004716-3,2024-11-03,Invoice,INV0004716,220000,Sales Tax Payable,0.00,36441.59,INR,PO-795153,CUST000472
GL00014716-1,2025-01-23,Payment,PAY0004716,110000,Bank Account,238894.86,0.00,INR,Payment for INV0004716,CUST000472
GL00014716-2,2025-01-23,Payment,PAY0004716,120000,Accounts Receivable,0.00,238894.86,INR,Payment for INV0004716,CUST000472
GL00004717-1,2025-03-24,Invoice,INV0004717,120000,Accounts Receivable,267646.03,0.00,INR,PO-625392,CUST000472
GL00004717-2,2025-03-24,Invoice,INV0004717,400000,Sales Revenue,0.00,238969.67,INR,PO-625392,CUST000472
GL00004717-3,2025-03-24,Invoice,INV0004717,220000,Sales Tax Payable,0.00,28676.36,INR,PO-625392,CUST000472
GL00004718-1,2025-04-04,Invoice,INV0004718,120000,Accounts Receivable,108201.83,0.00,INR,PO-384753,CUST000472
GL00004718-2,2025-04-04,Invoice,INV0004718,400000,Sales Revenue,0.00,103049.36,INR,PO-384753,CUST000472
GL00004718-3,2025-04-04,Invoice,INV0004718,220000,Sales Tax Payable,0.00,5152.47,INR,PO-384753,CUST000472
GL00004721-1,2024-11-25,Invoice,INV0004721,120000,Accounts Receivable,71116.98,0.00,INR,PO-571024,CUST000473
GL00004721-2,2024-11-25,Invoice,INV0004721,400000,Sales Revenue,0.00,63497.30,INR,PO-571024,CUST000473
GL00004721-3,2024-11-25,Invoice,INV0004721,220000,Sales Tax Payable,0.00,7619.68,INR,PO-571024,CUST000473
GL00014721-1,2025-02-15,Payment,PAY0004721,110000,Bank Account,71116.98,0.00,INR,Payment for INV0004721,CUST000473
GL00014721-2,2025-02-15,Payment,PAY0004721,120000,Accounts Receivable,0.00,71116.98,INR,Payment for INV0004721,CUST000473
GL00004722-1,2025-04-09,Invoice,INV0004722,120000,Accounts Receivable,21450.57,0.00,INR,PO-869928,CUST000473
GL00004722-2,2025-04-09,Invoice,INV0004722,400000,Sales Revenue,0.00,18178.45,INR,PO-869928,CUST000473
GL00004722-3,2025-04-09,Invoice,INV0004722,220000,Sales Tax Payable,0.00,3272.12,INR,PO-869928,CUST000473
GL00004723-1,2025-01-16,Invoice,INV0004723,120000,Accounts Receivable,107239.06,0.00,INR,PO-515962,CUST000473
GL00004723-2,2025-01-16,Invoice,INV0004723,400000,Sales Revenue,0.00,95749.16,INR,PO-515962,CUST000473
GL00004723-3,2025-01-16,Invoice,INV0004723,220000,Sales Tax Payable,0.00,11489.90,INR,PO-515962,CUST000473
GL00004724-1,2025-03-02,Invoice,INV0004724,120000,Accounts Receivable,99667.14,0.00,INR,PO-711634,CUST000473
GL00004724-2,2025-03-02,Invoice,INV0004724,400000,Sales Revenue,0.00,84463.68,INR,PO-711634,CUST000473
GL00004724-3,2025-03-02,Invoice,INV0004724,220000,Sales Tax Payable,0.00,15203.46,INR,PO-711634,CUST000473
GL00014724-1,2025-04-03,Payment,PAY0004724,110000,Bank Account,99667.14,0.00,INR,Payment for INV0004724,CUST000473
GL00014724-2,2025-04-03,Payment,PAY0004724,120000,Accounts Receivable,0.00,99667.14,INR,Payment for INV0004724,CUST000473
GL00004731-1,2024-12-22,Invoice,INV0004731,120000,Accounts Receivable,2412897.89,0.00,INR,PO-895880,CUST000474
GL00004731-2,2024-12-22,Invoice,INV0004731,400000,Sales Revenue,0.00,1885076.48,INR,PO-895880,CUST000474
GL00004731-3,2024-12-22,Invoice,INV0004731,220000,Sales Tax Payable,0.00,527821.41,INR,PO-895880,CUST000474
GL00014731-1,2025-01-20,Payment,PAY0004731,110000,Bank Account,2412897.89,0.00,INR,Payment for INV0004731,CUST000474
GL00014731-2,2025-01-20,Payment,PAY0004731,120000,Accounts Receivable,0.00,2412897.89,INR,Payment for INV0004731,CUST000474
GL00004732-1,2025-02-15,Invoice,INV0004732,120000,Accounts Receivable,1158413.61,0.00,INR,PO-278371,CUST000474
GL00004732-2,2025-02-15,Invoice,INV0004732,400000,Sales Revenue,0.00,1034297.87,INR,PO-278371,CUST000474
GL00004732-3,2025-02-15,Invoice,INV0004732,220000,Sales Tax Payable,0.00,124115.74,INR,PO-278371,CUST000474
GL00014732-1,2025-03-13,Payment,PAY0004732,110000,Bank Account,1158413.61,0.00,INR,Payment for INV0004732,CUST000474
GL00014732-2,2025-03-13,Payment,PAY0004732,120000,Accounts Receivable,0.00,1158413.61,INR,Payment for INV0004732,CUST000474
GL00004733-1,2025-03-09,Invoice,INV0004733,120000,Accounts Receivable,471130.00,0.00,INR,PO-359926,CUST000474
GL00004733-2,2025-03-09,Invoice,INV0004733,400000,Sales Revenue,0.00,420651.79,INR,PO-359926,CUST000474
GL00004733-3,2025-03-09,Invoice,INV0004733,220000,Sales Tax Payable,0.00,50478.21,INR,PO-359926,CUST000474
GL00004734-1,2025-01-15,Invoice,INV0004734,120000,Accounts Receivable,1625315.44,0.00,INR,PO-452306,CUST000474
GL00004734-2,2025-01-15,Invoice,INV0004734,400000,Sales Revenue,0.00,1547919.47,INR,PO-452306,CUST000474
GL00004734-3,2025-01-15,Invoice,INV0004734,220000,Sales Tax Payable,0.00,77395.97,INR,PO-452306,CUST000474
GL00004735-1,2025-01-20,Invoice,INV0004735,120000,Accounts Receivable,1376477.99,0.00,INR,PO-773347,CUST000474
GL00004735-2,2025-01-20,Invoice,INV0004735,400000,Sales Revenue,0.00,1310931.42,INR,PO-773347,CUST000474
GL00004735-3,2025-01-20,Invoice,INV0004735,220000,Sales Tax Payable,0.00,65546.57,INR,PO-773347,CUST000474
GL00014735-1,2025-02-07,Payment,PAY0004735,110000,Bank Account,1376477.99,0.00,INR,Payment for INV0004735,CUST000474
GL00014735-2,2025-02-07,Payment,PAY0004735,120000,Accounts Receivable,0.00,1376477.99,INR,Payment for INV0004735,CUST000474
GL00004736-1,2024-12-15,Invoice,INV0004736,120000,Accounts Receivable,826283.48,0.00,INR,PO-126108,CUST000474
GL00004736-2,2024-12-15,Invoice,INV0004736,400000,Sales Revenue,0.00,737753.11,INR,PO-126108,CUST000474
GL00004736-3,2024-12-15,Invoice,INV0004736,220000,Sales Tax Payable,0.00,88530.37,INR,PO-126108,CUST000474
GL00004737-1,2025-01-20,Invoice,INV0004737,120000,Accounts Receivable,344335.71,0.00,INR,PO-359953,CUST000474
GL00004737-2,2025-01-20,Invoice,INV0004737,400000,Sales Revenue,0.00,291809.92,INR,PO-359953,CUST000474
GL00004737-3,2025-01-20,Invoice,INV0004737,220000,Sales Tax Payable,0.00,52525.79,INR,PO-359953,CUST000474
GL00014737-1,2025-04-12,Payment,PAY0004737,110000,Bank Account,344335.71,0.00,INR,Payment for INV0004737,CUST000474
GL00014737-2,2025-04-12,Payment,PAY0004737,120000,Accounts Receivable,0.00,344335.71,INR,Payment for INV0004737,CUST000474
GL00004741-1,2025-02-17,Invoice,INV0004741,120000,Accounts Receivable,369849.67,0.00,INR,PO-757774,CUST000475
GL00004741-2,2025-02-17,Invoice,INV0004741,400000,Sales Revenue,0.00,330222.92,INR,PO-757774,CUST000475
GL00004741-3,2025-02-17,Invoice,INV0004741,220000,Sales Tax Payable,0.00,39626.75,INR,PO-757774,CUST000475
GL00014741-1,2025-03-02,Payment,PAY0004741,110000,Bank Account,369849.67,0.00,INR,Payment for INV0004741,CUST000475
GL00014741-2,2025-03-02,Payment,PAY0004741,120000,Accounts Receivable,0.00,369849.67,INR,Payment for INV0004741,CUST000475
GL00004742-1,2025-01-28,Invoice,INV0004742,120000,Accounts Receivable,176695.53,0.00,INR,PO-562608,CUST000475
GL00004742-2,2025-01-28,Invoice,INV0004742,400000,Sales Revenue,0.00,157763.87,INR,PO-562608,CUST000475
GL00004742-3,2025-01-28,Invoice,INV0004742,220000,Sales Tax Payable,0.00,18931.66,INR,PO-562608,CUST000475
GL00014742-1,2025-02-21,Payment,PAY0004742,110000,Bank Account,176695.53,0.00,INR,Payment for INV0004742,CUST000475
GL00014742-2,2025-02-21,Payment,PAY0004742,120000,Accounts Receivable,0.00,176695.53,INR,Payment for INV0004742,CUST000475
GL00004743-1,2025-01-30,Invoice,INV0004743,120000,Accounts Receivable,569205.82,0.00,INR,PO-663896,CUST000475
GL00004743-2,2025-01-30,Invoice,INV0004743,400000,Sales Revenue,0.00,444692.05,INR,PO-663896,CUST000475
GL00004743-3,2025-01-30,Invoice,INV0004743,220000,Sales Tax Payable,0.00,124513.77,INR,PO-663896,CUST000475
GL00014743-1,2025-04-02,Payment,PAY0004743,110000,Bank Account,569205.82,0.00,INR,Payment for INV0004743,CUST000475
GL00014743-2,2025-04-02,Payment,PAY0004743,120000,Accounts Receivable,0.00,569205.82,INR,Payment for INV0004743,CUST000475
GL00004744-1,2024-10-25,Invoice,INV0004744,120000,Accounts Receivable,226550.69,0.00,INR,PO-507366,CUST000475
GL00004744-2,2024-10-25,Invoice,INV0004744,400000,Sales Revenue,0.00,191992.11,INR,PO-507366,CUST000475
GL00004744-3,2024-10-25,Invoice,INV0004744,220000,Sales Tax Payable,0.00,34558.58,INR,PO-507366,CUST000475
GL00014744-1,2025-02-13,Payment,PAY0004744,110000,Bank Account,226550.69,0.00,INR,Payment for INV0004744,CUST000475
GL00014744-2,2025-02-13,Payment,PAY0004744,120000,Accounts Receivable,0.00,226550.69,INR,Payment for INV0004744,CUST000475
GL00004745-1,2025-01-04,Invoice,INV0004745,120000,Accounts Receivable,251927.28,0.00,INR,PO-820390,CUST000475
GL00004745-2,2025-01-04,Invoice,INV0004745,400000,Sales Revenue,0.00,224935.07,INR,PO-820390,CUST000475
GL00004745-3,2025-01-04,Invoice,INV0004745,220000,Sales Tax Payable,0.00,26992.21,INR,PO-820390,CUST000475
GL00014745-1,2025-03-30,Payment,PAY0004745,110000,Bank Account,251927.28,0.00,INR,Payment for INV0004745,CUST000475
GL00014745-2,2025-03-30,Payment,PAY0004745,120000,Accounts Receivable,0.00,251927.28,INR,Payment for INV0004745,CUST000475
GL00004746-1,2025-02-11,Invoice,INV0004746,120000,Accounts Receivable,259342.32,0.00,INR,PO-658365,CUST000475
GL00004746-2,2025-02-11,Invoice,INV0004746,400000,Sales Revenue,0.00,231555.64,INR,PO-658365,CUST000475
GL00004746-3,2025-02-11,Invoice,INV0004746,220000,Sales Tax Payable,0.00,27786.68,INR,PO-658365,CUST000475
GL00004751-1,2025-01-05,Invoice,INV0004751,120000,Accounts Receivable,44680.73,0.00,INR,PO-931246,CUST000476
GL00004751-2,2025-01-05,Invoice,INV0004751,400000,Sales Revenue,0.00,39893.51,INR,PO-931246,CUST000476
GL00004751-3,2025-01-05,Invoice,INV0004751,220000,Sales Tax Payable,0.00,4787.22,INR,PO-931246,CUST000476
GL00014751-1,2025-03-11,Payment,PAY0004751,110000,Bank Account,44680.73,0.00,INR,Payment for INV0004751,CUST000476
GL00014751-2,2025-03-11,Payment,PAY0004751,120000,Accounts Receivable,0.00,44680.73,INR,Payment for INV0004751,CUST000476
GL00004752-1,2024-11-18,Invoice,INV0004752,120000,Accounts Receivable,56232.10,0.00,INR,PO-967899,CUST000476
GL00004752-2,2024-11-18,Invoice,INV0004752,400000,Sales Revenue,0.00,47654.32,INR,PO-967899,CUST000476
GL00004752-3,2024-11-18,Invoice,INV0004752,220000,Sales Tax Payable,0.00,8577.78,INR,PO-967899,CUST000476
GL00014752-1,2025-03-17,Payment,PAY0004752,110000,Bank Account,56232.10,0.00,INR,Payment for INV0004752,CUST000476
GL00014752-2,2025-03-17,Payment,PAY0004752,120000,Accounts Receivable,0.00,56232.10,INR,Payment for INV0004752,CUST000476
GL00004753-1,2024-11-15,Invoice,INV0004753,120000,Accounts Receivable,75701.83,0.00,INR,PO-654574,CUST000476
GL00004753-2,2024-11-15,Invoice,INV0004753,400000,Sales Revenue,0.00,64154.09,INR,PO-654574,CUST000476
GL00004753-3,2024-11-15,Invoice,INV0004753,220000,Sales Tax Payable,0.00,11547.74,INR,PO-654574,CUST000476
GL00004754-1,2024-12-26,Invoice,INV0004754,120000,Accounts Receivable,85713.96,0.00,INR,PO-613575,CUST000476
GL00004754-2,2024-12-26,Invoice,INV0004754,400000,Sales Revenue,0.00,72638.95,INR,PO-613575,CUST000476
GL00004754-3,2024-12-26,Invoice,INV0004754,220000,Sales Tax Payable,0.00,13075.01,INR,PO-613575,CUST000476
GL00004755-1,2025-04-13,Invoice,INV0004755,120000,Accounts Receivable,66791.78,0.00,INR,PO-505142,CUST000476
GL00004755-2,2025-04-13,Invoice,INV0004755,400000,Sales Revenue,0.00,59635.52,INR,PO-505142,CUST000476
GL00004755-3,2025-04-13,Invoice,INV0004755,220000,Sales Tax Payable,0.00,7156.26,INR,PO-505142,CUST000476
GL00014755-1,2025-05-04,Payment,PAY0004755,110000,Bank Account,66791.78,0.00,INR,Payment for INV0004755,CUST000476
GL00014755-2,2025-05-04,Payment,PAY0004755,120000,Accounts Receivable,0.00,66791.78,INR,Payment for INV0004755,CUST000476
GL00004756-1,2025-04-05,Invoice,INV0004756,120000,Accounts Receivable,65342.61,0.00,INR,PO-321560,CUST000476
GL00004756-2,2025-04-05,Invoice,INV0004756,400000,Sales Revenue,0.00,55375.09,INR,PO-321560,CUST000476
GL00004756-3,2025-04-05,Invoice,INV0004756,220000,Sales Tax Payable,0.00,9967.52,INR,PO-321560,CUST000476
GL00004757-1,2024-11-10,Invoice,INV0004757,120000,Accounts Receivable,92335.62,0.00,INR,PO-466497,CUST000476
GL00004757-2,2024-11-10,Invoice,INV0004757,400000,Sales Revenue,0.00,87938.69,INR,PO-466497,CUST000476
GL00004757-3,2024-11-10,Invoice,INV0004757,220000,Sales Tax Payable,0.00,4396.93,INR,PO-466497,CUST000476
GL00004758-1,2025-01-08,Invoice,INV0004758,120000,Accounts Receivable,99670.89,0.00,INR,PO-788674,CUST000476
GL00004758-2,2025-01-08,Invoice,INV0004758,400000,Sales Revenue,0.00,84466.86,INR,PO-788674,CUST000476
GL00004758-3,2025-01-08,Invoice,INV0004758,220000,Sales Tax Payable,0.00,15204.03,INR,PO-788674,CUST000476
GL00014758-1,2025-04-10,Payment,PAY0004758,110000,Bank Account,99670.89,0.00,INR,Payment for INV0004758,CUST000476
GL00014758-2,2025-04-10,Payment,PAY0004758,120000,Accounts Receivable,0.00,99670.89,INR,Payment for INV0004758,CUST000476
GL00004761-1,2025-03-19,Invoice,INV0004761,120000,Accounts Receivable,14549.63,0.00,INR,PO-442070,CUST000477
GL00004761-2,2025-03-19,Invoice,INV0004761,400000,Sales Revenue,0.00,12990.74,INR,PO-442070,CUST000477
GL00004761-3,2025-03-19,Invoice,INV0004761,220000,Sales Tax Payable,0.00,1558.89,INR,PO-442070,CUST000477
GL00014761-1,2025-04-18,Payment,PAY0004761,110000,Bank Account,14549.63,0.00,INR,Payment for INV0004761,CUST000477
GL00014761-2,2025-04-18,Payment,PAY0004761,120000,Accounts Receivable,0.00,14549.63,INR,Payment for INV0004761,CUST000477
GL00004762-1,2024-11-28,Invoice,INV0004762,120000,Accounts Receivable,78857.28,0.00,INR,PO-430066,CUST000477
GL00004762-2,2024-11-28,Invoice,INV0004762,400000,Sales Revenue,0.00,70408.29,INR,PO-430066,CUST000477
GL00004762-3,2024-11-28,Invoice,INV0004762,220000,Sales Tax Payable,0.00,8448.99,INR,PO-430066,CUST000477
GL00004763-1,2025-02-08,Invoice,INV0004763,120000,Accounts Receivable,101080.96,0.00,INR,PO-950505,CUST000477
GL00004763-2,2025-02-08,Invoice,INV0004763,400000,Sales Revenue,0.00,85661.83,INR,PO-950505,CUST000477
GL00004763-3,2025-02-08,Invoice,INV0004763,220000,Sales Tax Payable,0.00,15419.13,INR,PO-950505,CUST000477
GL00014763-1,2025-02-15,Payment,PAY0004763,110000,Bank Account,101080.96,0.00,INR,Payment for INV0004763,CUST000477
GL00014763-2,2025-02-15,Payment,PAY0004763,120000,Accounts Receivable,0.00,101080.96,INR,Payment for INV0004763,CUST000477
GL00004771-1,2024-10-25,Invoice,INV0004771,120000,Accounts Receivable,104344.57,0.00,INR,PO-981145,CUST000478
GL00004771-2,2024-10-25,Invoice,INV0004771,400000,Sales Revenue,0.00,88427.60,INR,PO-981145,CUST000478
GL00004771-3,2024-10-25,Invoice,INV0004771,220000,Sales Tax Payable,0.00,15916.97,INR,PO-981145,CUST000478
GL00004772-1,2025-01-16,Invoice,INV0004772,120000,Accounts Receivable,357151.04,0.00,INR,PO-924213,CUST000478
GL00004772-2,2025-01-16,Invoice,INV0004772,400000,Sales Revenue,0.00,340143.85,INR,PO-924213,CUST000478
GL00004772-3,2025-01-16,Invoice,INV0004772,220000,Sales Tax Payable,0.00,17007.19,INR,PO-924213,CUST000478
GL00014772-1,2025-02-15,Payment,PAY0004772,110000,Bank Account,357151.04,0.00,INR,Payment for INV0004772,CUST000478
GL00014772-2,2025-02-15,Payment,PAY0004772,120000,Accounts Receivable,0.00,357151.04,INR,Payment for INV0004772,CUST000478
GL00004773-1,2025-02-28,Invoice,INV0004773,120000,Accounts Receivable,54841.91,0.00,INR,PO-530075,CUST000478
GL00004773-2,2025-02-28,Invoice,INV0004773,400000,Sales Revenue,0.00,52230.39,INR,PO-530075,CUST000478
